id,name,address,tel,category,main_mn,price,menu,opng_tm,rating,rvw_cnt,tags,img
None,효창스크린골프,서울 용산구 청파동3가 132-54,02-711-0753,스크린골프장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20191101_126/1572541162148Sf926_JPEG/JjKPUJYE82QiB3JWaLYzz4_d.jpeg.jpg
None,골프존파크한남스포렉스스크린,서울 용산구 한남동 96-3,None,스크린골프장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,이안스크린골프,서울 용산구 문배동 3-3,None,스크린골프장,None,,None,None,None,None,None,None
None,리버티짐골프연습장,서울 용산구 한남동 258,None,스크린골프장,None,,None,None,None,None,None,None
None,아이씨골프,서울 용산구 이촌동 302-88 크레앙스빌딩 B1,070-7711-7022,스크린골프장,None,,None,None,None,None,None,None
None,한남스크린골프,서울 용산구 한남동 76-42,None,스크린골프장,None,,None,None,None,None,None,None
None,스매싱볼 이태원점,서울 용산구 이태원동 183-1 지하 1층,02-797-2231,볼링장,None,,None,None,3.93,None,"['볼링장', '락볼링', '펍', '화려한', '데이트']",http://ldb.phinf.naver.net/20191026_183/15720584517553TIsy_JPEG/6_RxF9Uhg5wLrZJJ2Gp3AZ7T.jpg
None,남영볼링센터,서울 용산구 갈월동 92,02-711-0925,볼링장,None,,None,None,4.01,None,"['볼링장', '락볼링', '포장마차', '깨끗한', '데이트']",http://ldb.phinf.naver.net/20180125_300/1516861439464D7B31_JPEG/oYLdL-_f7QBh8oxIQbAbV0Cl.JPG.jpg
None,볼하우스,서울 용산구 한남동 828,02-790-8883,볼링장,None,,None,None,4.46,None,None,http://ldb.phinf.naver.net/20200907_192/1599480841043wWaHF_PNG/eM96nYUyr3ZUR9dPIG2jduvZ.png
None,어썸라운지볼24,서울 용산구 한남동 737-28 현대안성타워 1층,02-794-4543,볼링장,None,,None,None,4.39,None,None,http://ldb.phinf.naver.net/20200214_13/1581668665292z0Pdn_JPEG/QClzHLBmRm9zpc6bRYgHYhPv.jpg
None,뉴청룡볼링장,서울 용산구 갈월동 98-38,02-797-6320,볼링장,None,,None,None,4.47,None,"['볼링장', '데이트']",http://ldb.phinf.naver.net/20190812_206/1565616827142KpssO_JPEG/75IOAS6B0K2kC8ib3iohfUc3.jpg
None,쓰리팝PC방,서울 용산구 후암동 244-79,None,PC방,None,,None,None,4.58,None,None,None
None,아이센스PC 숙대점,서울 용산구 청파동2가 60-1 지하1층,None,PC방,None,,None,None,4.26,None,None,http://ldb.phinf.naver.net/20190721_275/1563691639515YzmRv_JPEG/XEf5yMiSe13dujMljkl6fU8w.jpg
None,제노pc방,서울 용산구 갈월동 98-1,070-8260-0029,PC방,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20190425_210/1556192191547nxgw4_JPEG/LaRNCchzilZIi0vZAfMWOPux.jpg
None,덤프pc방,서울 용산구 한남동 633-3 덤프피씨방,None,PC방,None,,None,None,4.45,None,None,None
None,아이리스피시방,서울 용산구 원효로2가 92-2,02-713-8465,PC방,None,,None,None,4.59,None,None,http://ldb.phinf.naver.net/20200320_250/1584688175789BStEH_JPEG/vqgA7aD_m9nZ8gdOSdTw-2zT.jpeg.jpg
None,제노PC존,서울 용산구 갈월동 69-3,None,PC방,None,,None,None,3.96,None,None,http://ldb.phinf.naver.net/20191224_96/1577142802541VBHVT_JPEG/tl_SBipp5Cu87qip1hByi_EO.jpg
None,숙대 3pop pc방,서울 용산구 청파동2가 94,070-8668-3963,PC방,None,,None,None,4.29,None,None,None
None,인디고PC,서울 용산구 한남동 657-159,None,PC방,None,,None,None,4.45,None,None,http://ldb.phinf.naver.net/20200419_137/1587290772000iopbi_JPEG/33w7OtnxreFk35s4NdvJy5Aw.jpg
None,어메이징파크피시방,서울 용산구 갈월동 69-3,070-7623-4882,PC방,None,,None,None,4.83,None,None,None
None,쓰리팝PC방,서울 용산구 용문동 38-214 2층,070-8610-0323,PC방,None,,None,None,3.5,None,None,http://ldb.phinf.naver.net/20190415_241/1555316266402E1OAN_JPEG/M-N96TrXM0fwftfTjqtmC4u7.jpeg.jpg
None,인터피아 남영점,서울 용산구 남영동 13-1,02-795-0287,PC방,None,,None,None,4.93,None,None,None
None,e hannpc,서울 용산구 갈월동 85-3 지하1층,02-704-3235,PC방,None,,None,None,4.44,None,None,http://ldb.phinf.naver.net/20190426_31/15562785531764vg0D_JPEG/PA4je7ItSnl1cyH_DmvX_Ffq.jpg
None,동자피시방,서울 용산구 동자동 43-23,02-757-9477,PC방,None,,None,None,4.93,None,None,None
None,쓰리팝PC방,서울 용산구 보광동 259-1,070-4464-8300,PC방,None,,None,None,5,None,None,None
None,아이뎁스pc,서울 용산구 이태원동 127-12,None,PC방,None,,None,None,4.6,None,None,None
None,쓰리팝PC방 남영점,서울 용산구 갈월동 93-30 2층,None,PC방,None,,None,None,4.8,None,None,None
None,컴링크피씨방,서울 용산구 원효로2가 81-10,02-3273-7696,PC방,None,,None,None,4.5,None,None,None
None,아이닉스PC방 숙대점,서울 용산구 청파동2가 60-8,None,PC방,None,,None,None,4.33,None,None,None
None,피씨클럽블랙,서울 용산구 청파동2가 63-5,None,PC방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190925_113/1569414639544Y8H3d_JPEG/T21TmGNXyCkdFevARfN74Erf.jpg
None,엔탑PC방,서울 용산구 보광동 260-6 2층,None,PC방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20180910_49/1536578848094ebSDe_JPEG/sW4xlWh6pI8bbFF5A9I53nLs.jpg
None,피비이노베이션,서울 용산구 신계동 8-3,02-1544-5227,"컴퓨터,모니터",None,,None,None,None,None,None,http://ldb.phinf.naver.net/20181022_229/1540205159463vpsTC_JPEG/W1AiQcu0w3CnblonmsId-_yo.jpg
None,에스피시방TNT이촌점,서울 용산구 이촌동 301-160,None,PC방,None,,None,None,None,None,None,None
None,마이PC방,서울 용산구 원효로1가 28-9,070-4726-4874,"컴퓨터,모니터",None,,None,None,None,None,None,None
None,비엠비파트너스,서울 용산구 원효로2가 96-1,02-1661-2803,컴퓨터시설관리업,None,,None,None,None,None,None,None
None,현주아이엔씨,서울 용산구 한강로2가 15-2,1644-7470,"컴퓨터,모니터",None,,None,None,None,None,None,None
None,우노치안또,서울 용산구 한강로1가 50-1,02-797-5682,PC방,None,,None,None,None,None,None,None
None,중고게임기캠코더TV태블릿PC방폐업매입,서울 용산구 보광동 서울 용산구 보광동,070-4528-3627,중고가전,None,,None,None,None,None,None,None
None,컴플리트,서울 용산구 한강로2가 16-1 선인상가 22동 5층 16호,010-9091-0499,"임대,대여",None,,None,None,None,None,None,None
None,큰나무,서울 용산구 원효로3가 51-31 원효전자상가 4동 501호,02-717-8844,업소용가구,None,,None,None,None,None,None,None
None,원컴퓨터,서울 용산구 한강로3가 16-85,02-3463-7174,컴퓨터시설관리업,None,,None,None,None,None,None,None
None,GOON CAROM CLUB,서울 용산구 효창동 5-116,02-711-0266,당구장,None,,None,None,4.91,None,None,http://ldb.phinf.naver.net/20200120_231/1579524842013ymK4l_JPEG/26g9mSVj4gV8LoR5F6braaX0.jpeg.jpg
None,허리우드당구클럽,서울 용산구 갈월동 89-9,02-701-4914,당구장,None,,None,None,4.71,None,None,http://ldb.phinf.naver.net/20190701_85/1561969533042Qr1rd_JPEG/8JdMJmuwO77G7gHIr7XxnV2m.jpg
None,삼거리 당구클럽,서울 용산구 이태원동 225-1,02-792-0577,당구장,None,,None,None,4.55,None,None,http://ldb.phinf.naver.net/20200512_223/1589257544910DRFgh_JPEG/B9xTfSWNZhSQKTuKh0-G2mkB.jpg
None,원당구장,서울 용산구 후암동 105-3,None,당구장,None,,None,None,3.5,None,None,None
None,새문화당구장,서울 용산구 갈월동 87-14,010-9698-3553,당구장,None,,None,None,4.44,None,None,http://ldb.phinf.naver.net/20180105_140/15151398754633dsa4_JPEG/ogNxKrIjmcWEezaJm_vHqVWC.jpg
None,팬더당구장,서울 용산구 남영동 18-2,070-4001-1657,당구장,None,,None,None,4.13,None,None,http://ldb.phinf.naver.net/20190728_275/15643003148365edGA_JPEG/nWHFaEJfKcSb84l8sSMUf4l7.jpg
None,특실당구장,서울 용산구 서계동 220-3,02-711-1490,당구장,None,,None,None,3.86,None,None,http://ldb.phinf.naver.net/20150831_148/1440995798112GJ7Qz_JPEG/106553453926632_0.jpg
None,버드당구장,서울 용산구 용산동2가 1-530,02-3789-0356,당구장,None,,None,None,3.5,None,None,None
None,25시당구클럽,서울 용산구 원효로2가 96-8,02-702-3949,당구장,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20200319_114/1584619163420vJMbG_JPEG/LyvLfpfIklUXZ9KJvxtHJXSt.jpeg.jpg
None,25시당구장,서울 용산구 한남동 631-5,02-790-2268,당구장,None,,None,None,3.92,None,None,None
None,삼구당구장,서울 용산구 효창동 5-364,010-3300-0775,당구장,None,,None,None,4.83,None,None,http://ldb.phinf.naver.net/20200526_132/15904864099167xJ9p_JPEG/UEXKIS8oj_XhIaQtdIzcQYvM.jpeg.jpg
None,웰빙당구장,서울 용산구 이태원동 126-16,02-749-4111,당구장,None,,None,None,4.67,None,None,http://ldb.phinf.naver.net/20150901_149/1441064299153K47iI_JPEG/SUBMIT_1359423620250_20757959.jpg
None,매니아당구클럽,서울 용산구 동자동 19-33,02-775-9177,당구장,None,,None,None,4.83,None,None,None
None,월드당구클럽,서울 용산구 한강로1가 148,02-798-7595,당구장,None,,None,None,4.2,None,None,http://ldb.phinf.naver.net/20191031_40/1572528481597PILUJ_JPEG/7_mMIrF-a_qoS46ulsg3DzqO.jpg
None,M당구클럽,서울 용산구 신계동 35-11,02-701-8141,당구장,None,,None,None,4.9,None,None,None
None,빡당구장,서울 용산구 원효로4가 118-1,02-701-6949,당구장,None,,None,None,3.7,None,None,None
None,BBM당구장,서울 용산구 갈월동 93-36,02-718-1010,당구장,None,,None,None,3.75,None,None,http://ldb.phinf.naver.net/20190424_278/1556106023851TQqF6_JPEG/K9AapcwK6JctKoGEABRQfSfg.jpg
None,킹당구장,서울 용산구 동자동 12,02-727-6666,당구장,None,,None,None,4.75,None,None,None
None,포커스당구장,서울 용산구 한강로2가 2-195,02-749-4903,당구장,None,,None,None,3.63,None,None,None
None,비비엠25,서울 용산구 갈월동 93-36,None,당구장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190425_93/1556194323699IlgjG_JPEG/i-1jrqZDNm_UBuiRBpH27STi.jpg
None,SBS당구클럽,서울 용산구 한강로2가 2-196,02-797-0093,당구장,None,,None,None,4.17,None,None,http://ldb.phinf.naver.net/20200520_96/1589978635609qPGx5_JPEG/cR3_lKxdA0ZidZWGcq_2sfrq.jpeg.jpg
None,손님은왕당구장,서울 용산구 원효로3가 37-2,None,당구장,None,,None,None,3.33,None,None,None
None,킹콩당구장,서울 용산구 신계동 26-3,None,당구장,None,,None,None,None,None,None,None
None,GREEN당구장,서울 용산구 한강로3가 40-152,02-749-4491,당구장,None,,None,None,None,None,None,None
None,테라스당구클럽,서울 용산구 한남동 633-3,02-797-7706,당구장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20200330_167/15854979531039LbBu_JPEG/kwRNu08kxpqujMfN8SnlWTUZ.jpg
None,드래곤당구장,서울 용산구 한강로3가 40-141,None,당구장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20191031_229/1572490811792hBNdQ_JPEG/MdMYZRSx0yFccZ7CJPB80RTe.jpg
None,포커스당구장,서울 용산구 갈월동 92-14,None,당구장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190728_85/1564307521526r3tn4_JPEG/JFwA6rxRidBhtpwV0hsriLIx.jpg
None,준당구장,서울 용산구 보광동 260-3 2층,02-3785-2863,당구장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20180830_228/1535612017130tV5i2_JPEG/7mAVVDG2CMpyU_G12MxkBfUN.jpg
None,후암당구장,서울 용산구 후암동 244-49,None,당구장,None,,None,None,None,None,None,None
None,하나당구클럽,서울 용산구 한강로2가 93-1,02-793-8154,당구장,None,,None,None,None,None,None,None
None,미션브레이크,서울 용산구 한강로3가 40-999,02-2012-3783,방탈출카페,None,"입장료(인당) 22,000원",None,None,None,None,None,http://ldb.phinf.naver.net/20180914_126/1536921347902aYdeV_JPEG/9z895P4gx2ipReQDK9stwF-v.jpg
None,비트포비아 효창공원점,서울 용산구 원효로2가 8-27,None,방탈출카페,None,서울특별시 용산구 원효로71길 7-16,None,None,None,None,None,None
None,라온에스,서울 용산구 한남동 636-7 지하1층,070-7534-4445,보드카페,None,"게임비 시간당 3,000원",None,None,None,None,None,http://ldb.phinf.naver.net/20151106_178/1446796919229OUrJM_JPEG/167052617743710_0.jpeg
None,별노래연습장,서울 용산구 갈월동 87,None,노래방,None,,None,None,4.47,None,None,http://ldb.phinf.naver.net/20191003_191/1570079928701OntSj_JPEG/_7ozl3a-SjTm8VcixFISIJr9.jpg
None,공공이(002),서울 용산구 한강로2가 115-1,02-794-5512,노래방,None,,None,None,3.82,None,None,http://ldb.phinf.naver.net/20200112_32/1578834056329sjqCT_JPEG/zAL8MhIP2vpXd3I4N-f_Ke9F.jpg
None,JOYKING동전노래연습장 숙명여대점,서울 용산구 청파동3가  111-9 캠퍼스프라자 3층,010-4064-6921,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20181109_88/1541737456577YoRWg_JPEG/Irl4_9AuL67ybscjDWKvDo02.jpg
None,적셔노래연습장,서울 용산구 이태원동 128-1,02-792-8106,노래방,None,,None,None,3.4,None,None,None
None,수 노래연습장,서울 용산구 원효로2가 1-36,None,노래방,None,,None,None,4.29,None,None,http://ldb.phinf.naver.net/20200103_170/1578040538328lLbNs_JPEG/aK1m2-3KxhY9sDWjxtrkQPtI.jpg
None,궁노래연습장,서울 용산구 동자동 43-52,02-707-2585,노래방,None,,None,None,4.41,None,None,http://ldb.phinf.naver.net/20200810_51/1597008144898Myz95_JPEG/jnbm5uEx-kcL-As7bGmFRNER.jpg
None,남평전자,서울 용산구 한강로동 15-13 나진상가 20-107,02-716-0770,"영상,음향가전",None,,None,None,4.14,None,None,None
None,보스노래연습장,서울 용산구 이태원동 128-10,02-3785-0045,노래방,None,,None,None,3.61,None,None,None
None,노래야노래야코인노래연습장,서울 용산구 이태원동 118-72,010-7503-0138,노래방,None,,None,None,4.56,None,None,http://ldb.phinf.naver.net/20191113_209/15736403714850MkX8_JPEG/LZHzeWeEWRKTZzosSvoZuwyp.jpeg.jpg
None,락휴 코인노래연습장 숙대입구점,서울 용산구 청파동2가 63-5,02-712-0771,노래방,None,,None,None,4.25,None,None,http://ldb.phinf.naver.net/20190925_9/1569413978680mavC3_JPEG/JiQq4MNCM_NKbYQFBIP5iihF.jpg
None,위아더월드,서울 용산구 남영동 24-6,02-792-9690,노래방,None,,None,None,4.36,None,None,None
None,서울노래방,서울 용산구 동자동 11-12,02-752-3250,노래방,None,,None,None,4.17,None,None,None
None,지코인노래연습장,서울 용산구 한남동 634-14,010-9545-6233,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190610_154/1560164122414MVCde_JPEG/gvqbQYM6TIBPxfqKsIbi7xZv.jpg
None,미소노래방,서울 용산구 남영동 61-4,None,노래방,None,,None,None,4.3,None,None,http://ldb.phinf.naver.net/20180823_261/1535013107899FEpSI_JPEG/3zg8gKB42dTCtUu-i9Kfefm7.jpg
None,노래천국 노래 연습장,서울 용산구 이태원동 656,02-749-3862,노래방,None,,None,None,3.75,None,None,None
None,필하모니,서울 용산구 남영동 62-9,02-795-5418,노래방,None,,None,None,4.25,None,None,None
None,SM브라보노래연습장,서울 용산구 후암동 244-11,02-774-0995,노래방,None,,None,None,3.5,None,None,None
None,싸이노래연습장,서울 용산구 이태원동 225-94,None,노래방,None,,None,None,3.6,None,None,None
None,신용산노래방,서울 용산구 한강로3가 40-152,None,노래방,None,,None,None,4.1,None,None,http://ldb.phinf.naver.net/20191031_248/1572487216904NQq4x_JPEG/EnAzN_wwi6vO7Tox8E6ArzpS.jpg
None,행운노래방,서울 용산구 원효로3가  37-2,None,노래방,None,,None,None,4.1,None,None,None
None,로데오노래방,서울 용산구 한남동 634-1,02-796-6544,노래방,None,,None,None,3.5,None,None,None
None,스타노래방,서울 용산구 한강로1가  242,None,노래방,None,,None,None,5,None,None,None
None,하모니노래방,서울 용산구 이촌1동 301-139,02-793-0393,노래방,None,,None,None,3.75,None,None,None
None,테마노래연습장,서울 용산구 한강로2가 143-1,02-794-5860,노래방,None,,None,None,4.75,None,None,http://ldb.phinf.naver.net/20190131_259/1548945395750VYjb5_JPEG/jUeL7fVfO_Dvr00fLwUfI-Lq.jpg
None,스타노래연습장,서울 용산구 한남동 657-98,None,노래방,None,,None,None,4.25,None,None,http://ldb.phinf.naver.net/20200101_31/1577849129019mVRvG_JPEG/Erox4n1HImcYu65ZVM6uri8k.jpg
None,그냥갈수없잖아,서울 용산구 갈월동 90-10,None,노래방,None,,None,None,4.25,None,None,http://ldb.phinf.naver.net/20191123_283/1574481632442ccEsr_JPEG/IHzmEsxhKEKxyJ68rMRe_vHi.jpg
None,정인전자,서울 용산구 한강로2가 15-13 나진상가 20동 137호,02-703-3181,"영상,음향가전",None,,None,None,4.33,None,None,http://ldb.phinf.naver.net/20150831_144/1440987667068gss6L_PNG/10980862_0.png
None,명성가요노래방,서울 용산구 남영동 88-3,None,노래방,None,,None,None,3.83,None,None,http://ldb.phinf.naver.net/20190804_34/15648875616483d9JW_JPEG/nm1mLem_6wUxB91hetrniOCH.jpg
None,대박노래연습장,서울 용산구 원효로2가 43-4,None,노래방,None,,None,None,4.83,None,None,None
None,아테네 노래방,서울 용산구 한남동 627 3층 영풍빌딩,02-796-3203,노래방,None,,None,None,None,None,None,None
None,V BUSTERS,서울 용산구 한강로3가 40-999 아이파크몰 8층,1544-1122,오락시설,None,,None,None,4.42,None,None,http://ldb.phinf.naver.net/20190112_26/15473040648154McHT_JPEG/QiBl_lNacJ_rEAoYjyCZlbqX.jpg
None,콤콤오락실 열정도점,서울 용산구 원효로1가 44-9,010-7112-5788,오락실,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20180519_56/1526730126351gVb5P_JPEG/XYXjaLo_uCQmN46JtN42Bcoo.JPG.jpg
None,JOYKING동전노래연습장 숙명여대점,서울 용산구 청파동3가  111-9 캠퍼스프라자 3층,010-4064-6921,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20181109_88/1541737456577YoRWg_JPEG/Irl4_9AuL67ybscjDWKvDo02.jpg
None,레빗홀,서울 용산구 용산동2가 39-17,010-8259-2280,바(BAR),None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190331_128/1554022460171O1SU0_JPEG/yI6sbYfWnvgFAmR_e7fTvZ8-.jpeg.jpg
None,노래야노래야코인노래연습장,서울 용산구 이태원동 118-72,010-7503-0138,노래방,None,,None,None,4.56,None,None,http://ldb.phinf.naver.net/20191113_209/15736403714850MkX8_JPEG/LZHzeWeEWRKTZzosSvoZuwyp.jpeg.jpg
None,못된강아지,서울 용산구 갈월동 92,010-7256-5111,오락실,None,,None,None,4.13,None,None,None
None,코니코인노래연습장,서울 용산구 이태원동 124-9,010-2876-5251,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20200227_134/1582771145925Bafar_JPEG/0zBxGaIyBWLbFKeKqmvKWjgI.jpg
None,용산뽑아용,서울 용산구 신계동 36-14,None,오락실,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20200402_51/1585759263059gfN5M_JPEG/9qy4Ok_IJD-3yBg1pZJeWKxx.JPG.jpg
None,JOY KING동전노래연습장,서울 용산구 청파동3가 111-9,None,노래방,None,,None,None,None,None,None,None
None,CGV 용산아이파크몰,서울 용산구 한강로3가 40-999,1544-1122,영화관,None,,None,None,4.45,None,"['영화관', '극장', '타로', '재미있는', '데이트']",http://ldb.phinf.naver.net/20190909_31/1568029121469QDD5m_JPEG/NTQ2FVPVimOAvhpsv4omETX-.jpg
None,롯데시네마 용산,서울 용산구 한강로3가 16-9,1544-8855,영화관,None,,None,None,4.25,None,"['영화관', '극장', '수제버거', '쾌적한', '데이트']",http://ldb.phinf.naver.net/20180601_285/15278189727220i12u_JPEG/IRtWK0eh0St0LbyTILYswKRT.jpg
None,CJ CGV 본사,서울 용산구 한강로3가 40-999,1544-1122,영화제작업,None,,None,None,4.38,None,None,http://ldb.phinf.naver.net/20190705_242/1562293065847xJE4I_JPEG/oFUisFwImIVl9_UOkK-_tkOR.JPG.jpg
None,CJ CGV,서울 용산구 동자동 56,None,영화관,None,,None,None,4.42,None,None,http://ldb.phinf.naver.net/20190909_31/1568029121469QDD5m_JPEG/NTQ2FVPVimOAvhpsv4omETX-.jpg
None,후암거실,서울 용산구 후암동 134-1,070-8839-6552,"임대,대여",None,,None,None,4.77,None,None,http://ldb.phinf.naver.net/20190707_74/1562475538430VNb3E_JPEG/qMl646nL4moQ-LoeC38Mj1xt.jpg
None,후암 시네마,서울 용산구 후암동 164-32,010-9455-8168,장소대여,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20200519_126/1589877418202qXM86_JPEG/2Z46O-Ze8Lz3eSU3r4Ash269.jpeg.jpg
